model,case_id,trace_id,base_is_correct,n_sentences,delta,commits,commit_boundary,depth,tvd_at_commit,n_distinct,top_share,second_share,top_two_share,n_over_10pct,effective_n
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.05,1,70,0.9700199866755497,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.1,1,68,0.9467021985343105,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.15,1,68,0.9467021985343105,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.2,1,37,0.5329780146568954,0.15000000000000002,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.25,1,37,0.5329780146568954,0.15000000000000002,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.3,1,37,0.5329780146568954,0.15000000000000002,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.35,1,36,0.5149900066622252,0.30000000000000004,5,0.7,0.1,0.7999999999999999,3,2.7449495796163434
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.4,1,36,0.5149900066622252,0.30000000000000004,5,0.7,0.1,0.7999999999999999,3,2.7449495796163434
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.45,1,36,0.5149900066622252,0.30000000000000004,5,0.7,0.1,0.7999999999999999,3,2.7449495796163434
deepseek-r1-distill-qwen-14b,839d5849b985de3b732f197086218847,8436b05a3687fe728e709f28df29263c798e98af29b36d79515a8fc83fa6f7c7,False,72,0.5,1,21,0.31645569620253167,0.5,4,0.5,0.25,0.75,3,3.2053502818977866
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.05,1,9,0.4592074592074592,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.1,1,9,0.4592074592074592,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.15,1,9,0.4592074592074592,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.2,1,7,0.3146853146853147,0.19999999999999998,2,0.8,0.2,1.0,2,1.6493848884661177
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.25,1,7,0.3146853146853147,0.19999999999999998,2,0.8,0.2,1.0,2,1.6493848884661177
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.3,1,7,0.3146853146853147,0.19999999999999998,2,0.8,0.2,1.0,2,1.6493848884661177
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.35,1,7,0.3146853146853147,0.19999999999999998,2,0.8,0.2,1.0,2,1.6493848884661177
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.4,1,7,0.3146853146853147,0.19999999999999998,2,0.8,0.2,1.0,2,1.6493848884661177
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.45,1,7,0.3146853146853147,0.19999999999999998,2,0.8,0.2,1.0,2,1.6493848884661177
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,335669dc7b39cadfd288a5725a1660b66f0247aab8efe053c4606e9bd9950abc,True,18,0.5,1,1,0.037296037296037296,0.4736842105263158,2,0.5263157894736842,0.47368421052631576,1.0,2,1.997230555812158
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.05,1,16,0.9293193717277487,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.1,1,10,0.4712041884816754,0.05526315789473681,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.15,1,10,0.4712041884816754,0.05526315789473681,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.2,1,9,0.39790575916230364,0.19999999999999996,3,0.8,0.15,0.9500000000000001,2,1.8457200132750964
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.25,1,9,0.39790575916230364,0.19999999999999996,3,0.8,0.15,0.9500000000000001,2,1.8457200132750964
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.3,1,9,0.39790575916230364,0.19999999999999996,3,0.8,0.15,0.9500000000000001,2,1.8457200132750964
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.35,1,0,0.0,0.35,2,0.75,0.25,1.0,2,1.7547653506033232
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.4,1,0,0.0,0.35,2,0.75,0.25,1.0,2,1.7547653506033232
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.45,1,0,0.0,0.35,2,0.75,0.25,1.0,2,1.7547653506033232
deepseek-r1-distill-qwen-14b,855d2426bc87f84b919fa59d39097374,92a35aba5f0cec62a9b327e0e176532e38ae04f8637caa9b3598f4518f443a63,False,17,0.5,1,0,0.0,0.35,2,0.75,0.25,1.0,2,1.7547653506033232
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.05,1,25,0.9047619047619048,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.1,1,24,0.8514285714285714,0.050000000000000024,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.15,1,23,0.8133333333333334,0.15,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.2,1,21,0.7447619047619047,0.15000000000000002,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.25,1,21,0.7447619047619047,0.15000000000000002,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.3,1,21,0.7447619047619047,0.15000000000000002,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.35,1,21,0.7447619047619047,0.15000000000000002,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.4,1,21,0.7447619047619047,0.15000000000000002,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.45,1,21,0.7447619047619047,0.15000000000000002,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,85684e0c092976faa0b788ef96b0a1ff,3aa41dc06996d7e779e0b85e3bdae6f5e430e6ee017b58253ebadf47dfa30b52,True,27,0.5,1,21,0.7447619047619047,0.15000000000000002,3,0.85,0.1,0.95,2,1.6789795750133603
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.05,1,24,0.6889763779527559,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.1,1,22,0.6456692913385826,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.15,1,22,0.6456692913385826,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.2,1,22,0.6456692913385826,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.25,1,22,0.6456692913385826,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.3,1,22,0.6456692913385826,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.35,1,22,0.6456692913385826,0.050000000000000024,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.4,1,20,0.5616797900262467,0.3500000000000001,4,0.75,0.15,0.9,2,2.2253245706458125
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.45,1,9,0.2795275590551181,0.44999999999999996,4,0.65,0.2,0.8500000000000001,3,2.6696345781351574
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,7f8093b9d431e0f987bde8199660b80ae806a1ad11e15d4c4c6dfffa363ec8a8,True,34,0.5,1,4,0.1089238845144357,0.5,3,0.75,0.2,0.95,2,1.9886096983055768
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.05,1,61,0.9404024767801857,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.1,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.15,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.2,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.25,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.3,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.35,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.4,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.45,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,88537bcf54e128709d3d84d9a954aa6f,d07c95882ae54d5fd134daaf44194b1cb842d77c8eb2a7aaf89e5942de0094a0,False,64,0.5,1,58,0.8862229102167183,0.09999999999999998,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.05,0,-1,nan,nan,nan,nan,nan,nan,nan,nan
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.1,1,9,0.334916864608076,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.15,1,9,0.334916864608076,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.2,1,9,0.334916864608076,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.25,1,9,0.334916864608076,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.3,1,9,0.334916864608076,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.35,1,9,0.334916864608076,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.4,1,8,0.2826603325415677,0.4,2,0.6,0.4,1.0,2,1.9601317042077893
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.45,1,8,0.2826603325415677,0.4,2,0.6,0.4,1.0,2,1.9601317042077893
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,b53f3e7ef4c844c2b9d6452d0e5fd3584b379bbc554afd124b08590e581db009,True,21,0.5,1,8,0.2826603325415677,0.4,2,0.6,0.4,1.0,2,1.9601317042077893
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.05,1,45,0.9283980582524272,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.1,1,44,0.904126213592233,0.050000000000000024,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.15,1,44,0.904126213592233,0.050000000000000024,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.2,1,44,0.904126213592233,0.050000000000000024,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.25,1,44,0.904126213592233,0.050000000000000024,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.3,1,44,0.904126213592233,0.050000000000000024,2,0.95,0.05,1.0,1,1.2195906179141718
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.35,1,30,0.6189320388349514,0.35,4,0.65,0.25,0.9,2,2.524784501376058
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.4,1,17,0.3337378640776699,0.4,4,0.6,0.25,0.85,3,2.809802194682973
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.45,1,4,0.06796116504854369,0.45,3,0.65,0.25,0.9,3,2.3557072363046703
deepseek-r1-distill-qwen-14b,8b5ae4c8982f0b55e7334ff4117d6a4f,01b8f52bd72e5e46d8e53090ac646fbab7137e009faa6b7ee29c43e162d42ac6,False,47,0.5,1,0,0.0,0.45000000000000007,3,0.55,0.25,0.8,3,2.710875168551234
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.05,1,31,0.7628742514970059,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.1,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.15,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.2,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.25,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.3,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.35,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.4,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.45,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,840eb763312f772e1c0d00c6074a6c7b8677294c6fe655f1a7ef5fe02d11d4e4,True,39,0.5,1,29,0.7053892215568862,0.09999999999999998,3,0.9,0.05,0.9500000000000001,1,1.48349040282257
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.05,1,42,0.8278418451400329,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.1,1,42,0.8278418451400329,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.15,1,42,0.8278418451400329,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.2,1,42,0.8278418451400329,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.25,1,42,0.8278418451400329,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.3,1,42,0.8278418451400329,0.0,1,1.0,0.0,1.0,1,1.0
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.35,1,37,0.6943986820428336,0.35,3,0.65,0.3,0.95,2,2.205573025033198
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.4,1,34,0.6375617792421746,0.3894736842105263,2,0.7894736842105263,0.21052631578947367,1.0,2,1.673058126758513
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.45,1,34,0.6375617792421746,0.3894736842105263,2,0.7894736842105263,0.21052631578947367,1.0,2,1.673058126758513
deepseek-r1-distill-qwen-14b,8c88e2f998f2ec7a396f40c6d5452b84,26f48613fbd7e4a91f545cff678db8b8740cd9b2548ec8902ace7ac4f73a4cb4,False,50,0.5,1,18,0.3228995057660626,0.5,4,0.6,0.3,0.8999999999999999,2,2.63072754999609
deepseek-r1-distill-qwen-14b,8d4129f4074a7419ef8017429041fac4,4a50d6c17b3dfbcd1654489d0afd89fef7b3e984ae9409becfc9a94f9c13b0c3,True,34,0.05,0,-1,nan,nan,nan,nan,nan,nan,nan,nan
